reading,arm,readout,snr,source_seed,rule,hyperparameter,nrmse,visible_component_error,null_component_error,data_residual
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300007,oracle,24.537511066398267,0.7037208656295346,0.6127009307515269,0.6831478501158624,6.847901719332021
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300007,gcv,24.537511066398267,0.7037208656295346,0.6127009307515269,0.6831478501158624,6.847901719332021
B_cells6_screen2,unresolved_diverse,unresolved,100.0,300007,discrepancy,100.0,0.7110220839871109,0.6230438910250686,0.6831478501158668,7.2927708349120275
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300000,oracle,9.617248711152984,0.7446274098906438,0.7066980735808738,0.5101354308881635,5.458554655786382
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300000,gcv,9.617248711152984,0.7446274098906438,0.7066980735808738,0.5101354308881635,5.458554655786382
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300000,discrepancy,24.537511066398267,0.7500680930091452,0.7131333029593275,0.5101354308881629,5.7309422515937785
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300001,oracle,9.617248711152984,0.5310525480549266,0.4424035816478114,0.6796083414968696,6.306436179496701
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300001,gcv,3.7693909753883634,0.5420074522197911,0.45704385849656687,0.6796083414968663,6.0397571607271265
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300001,discrepancy,15.361749466718296,0.5322115143198616,0.4439609525284849,0.6796083414968698,6.657864934964711
B_cells6_screen2,unresolved_diverse,unresolved,10.0,300002,oracle,9.617248711152984,0.6526681689320787,0.600952405674954,0.4990839774067868,5.571408431560793
